Epoch,Learn rate,Avg Train loss,Train Accuracy,Avg Eval loss,Eval accuracy
1,8.45513203992108e-05,4.080457472111568,0.08315235205487279,4.087974666209703,0.08190909538711055
2,0.0001691026407984216,3.9214333295822144,0.09125551844616074,3.90533221705576,0.09175912684269166
3,0.0002536539611976324,3.6741410316514576,0.10405562377788803,3.693021559983157,0.1026370083348135
4,0.0003382052815968432,3.2328977663654928,0.19310373018595797,3.2338269239061335,0.19674667632311918
5,0.000422756601996054,3.081678828917259,0.2081149312521308,3.0695015875141274,0.21412970410304122
6,0.0005073079223952648,2.9575433588224995,0.22397093200856003,2.952070707685492,0.22872541660673162
7,0.0005918592427944756,2.838180480417141,0.24481209469112483,2.8564199329761975,0.2448265596052234
8,0.0006764105631936864,2.7006932107870245,0.27030875330621545,2.7276531658815535,0.269563761320007
9,0.0006696086943054427,2.5882684874140525,0.2956616372054766,2.5914224372820907,0.2985550327582306
10,0.0006352465845169856,2.517807162990255,0.31492842025746987,2.522883104474357,0.3152258838160654
11,0.0006056838532829841,2.448807195937338,0.326184780883395,2.4888320451372126,0.3238250988253047
12,0.0005798981398634417,2.3660733579111493,0.3395026921610202,2.404281972499376,0.33488373039813524
13,0.0005571481111880228,2.326706485561103,0.34677821890381744,2.367119119408425,0.3417016224245007
14,0.0005368813537062887,2.2899139644193256,0.3543403430664835,2.3267473411024286,0.3503416348039434
15,0.0005186766643041345,2.2663616853312027,0.3581184359990861,2.3187335475107256,0.35016346948870114
16,0.000502206520729082,2.241877922095543,0.36420283195647324,2.2944599001595143,0.3572351691428195
17,0.0004872118896094,2.2128060110344374,0.3686363469224331,2.264072470450669,0.3607645644230789
18,0.00047348484848484844,2.201807628485782,0.37083335904296766,2.2449022009131614,0.3622871017857884
19,0.0004608563100305753,2.177302476788355,0.3760235831757222,2.226057273618291,0.3678362901960866
20,0.00044918716763755383,2.155554179317695,0.37956745399177566,2.219052144650663,0.3665190161613936
21,0.0004383617896650338,2.13897430872129,0.3837946684769362,2.2037088871002197,0.37312387114160517
22,0.000428283159911596,2.132446436596311,0.38483462845983585,2.18603552057502,0.3739112438110823
23,0.0004188691936218668,2.1228090182316204,0.3867722571142449,2.1896215744232865,0.37521015760603915
24,0.0004100499070949047,2.092660781519472,0.3926394506057432,2.162179818314113,0.38050900014598715
25,0.0004017652165832656,2.089319068291956,0.3939042376462093,2.164651517117961,0.38038621558232255
26,0.00039396320754632745,2.082017052518435,0.3942884950598409,2.1562995709729997,0.38154403647679963
27,0.0003865987599089611,2.057471869159336,0.4005724153489121,2.1506175981478743,0.3832655354831996
28,0.00037963244589833006,2.0556203218038416,0.3998401876200329,2.1231082664446883,0.3869561901253261
29,0.0003730296388060299,2.0506520409229374,0.40096868469941715,2.119550584407335,0.38796542467695944
30,0.000366759786572672,2.0359819208787493,0.4039818876045794,2.1329790862758506,0.3859094006291936
31,0.00036079581534145024,2.0318016040423683,0.40497542357395505,2.0977669940905623,0.39310811778132837
32,0.0003551136363636364,2.025157261239596,0.4064558719184773,2.102062213286925,0.3935838137449843
33,0.0003496917357367407,2.0046187388010264,0.41041544338395775,2.106216811062245,0.3915389729349801
34,0.00034451083101751844,2.0000871791819894,0.411585761249558,2.101621931858277,0.39267421739824704
35,0.0003395535821972709,1.9986015994194126,0.41205008432638546,2.0945277401570523,0.3956384970231003
36,0.00033480434715272135,1.9991129166331172,0.4119186946922097,2.087716429421071,0.3951065972279967
37,0.00033024897370403206,1.986270134114037,0.413884258713604,2.0961515247152094,0.3923856257722619
38,0.00032587462197522976,1.9770130955975902,0.415757064915393,2.0840078672666227,0.3954392634750752
39,0.00032166961197289647,1.960098966094088,0.4196307958403895,2.095896920461333,0.39383496595232675
40,0.0003176232922584928,1.9737948154614977,0.41700560771975637,2.0684263116857977,0.39928602268186847
41,0.0003137259263489958,1.9599538489806752,0.4195735029691507,2.077349792705493,0.39608605155784093
42,0.0003099685940852164,1.957908272496925,0.4204993533078304,2.0642383714740196,0.39956167909536466
43,0.0003063431056915864,1.9442261418035207,0.42308390294471065,2.049630040533087,0.4032731391070934
44,0.00030284192664149204,1.932576538117464,0.42568063551236773,2.0707574721132773,0.3985160646143924
45,0.0002994581117583692,1.9430789058366098,0.4238517085505911,2.0765368858080233,0.39706344684858
46,0.000296185247240163,1.9439058483632143,0.4238797051847474,2.0598660037758645,0.3999650099974
47,0.00029301739950533904,1.9279276755723087,0.4268618290089379,2.052392449271813,0.40229409598232657
48,0.00028994906993172085,1.9201899143782528,0.42786439107961893,2.042038747433866,0.4034292269288824
49,0.0002869751547023326,1.9155423018065365,0.42913428047471797,2.032454662108689,0.406694236431229
50,0.0002840909090909091,1.9083197897623394,0.4304217542868015,2.049012517661191,0.4024652758341157
51,0.0002812919156183734,1.9155194796313924,0.4289444866012936,2.040307312868954,0.4038426105895739
52,0.0002785740555940114,1.9063483186004575,0.43143548182219515,2.037773560941889,0.4058178298259049
53,0.00027593348362422277,1.8986550544904284,0.43182454935529013,2.0162845099909923,0.407486595799414
54,0.0002733666047299364,1.9044507133566644,0.4322083372591941,2.0140031937802774,0.40999571326073636
55,0.00027087005376295236,1.8931249756950976,0.43377572864540354,2.0443794419256487,0.40425357490443115
56,0.00026844067685314433,1.8918585072864185,0.43424493240669737,2.0385391270176747,0.40610309162836394
57,0.0002660755146538903,1.8869129778925053,0.43496852620574067,2.013106729207414,0.40927679686064133
58,0.0002637717871833123,1.8913243275043392,0.4338047686071435,2.035240035378531,0.40482000554545544
59,0.00026152688008475094,1.878099881666751,0.43700191520216053,2.0178762111770974,0.4083369903350144
60,0.00025933833215206726,1.876258958962338,0.43838631078477736,2.0249591074632796,0.40792012783918485
61,0.00025720382398442763,1.8663604976224506,0.4394792448883214,2.018248578135887,0.4105762450882558
62,0.0002551211676516689,1.868187390329424,0.43964457062404017,2.010770485642251,0.4097494516479835
63,0.0002530882972655534,1.8726508287358876,0.4385986715432041,2.0245925790808172,0.40748295891151
64,0.000251103260364541,1.8652186181919634,0.44027268196925645,2.0033444621589744,0.4132475062702479
65,0.000249164210030406,1.8605844282414303,0.44110854357973606,2.000048382898395,0.412733195872789
66,0.0002472693976643435,1.851807201204221,0.44327060428778986,2.01145473356997,0.41251344560237413
67,0.00024541716635834095,1.8542762477535846,0.44311955460339536,2.0108237735341103,0.4116291949588261
68,0.0002436059448047,1.856542840723164,0.4417988015107872,2.0078651181767495,0.4113067301471582
69,0.00024183424169282628,1.8475875194407692,0.4443966643499934,2.019759573293536,0.4094850045911382
70,0.000240100640547874,1.850763104424989,0.4431897951674855,2.012307071953677,0.4095202185464709
71,0.0002384037949706503,1.8434641883392964,0.44514089945919255,2.0022622628158397,0.413994388968757
72,0.00023674242424242422,1.8432713170682102,0.4448005140812929,2.007344896873731,0.41188237138008804
73,0.00023511530926203632,1.83668823897346,0.4468019030803491,2.010057525688343,0.4118460269456499
74,0.00023352128878601888,1.8389976236445844,0.4464313027656768,2.008472441287523,0.41153867090685986
75,0.0002319592559453767,1.8332726110604183,0.4469106171495658,2.004860362310088,0.41375541050782366
76,0.00023042815501528766,1.8341808540761964,0.44726891255329465,1.99079643608479,0.4165103425470631
77,0.0002289269784163012,1.8255298127812787,0.4479149354021411,1.9945253522208568,0.4121574052933897
78,0.00022745476392768056,1.825425816468956,0.4497967172752727,1.9971378653236989,0.4161089129662246
79,0.00022601059209537784,1.8188814897675158,0.44984442124928326,1.9947508319040363,0.4152582374851355
80,0.00022459358381877691,1.8199164138352575,0.4500823939018998,1.974381965197874,0.4179580961720327
81,0.00022320289810181425,1.8242342765173636,0.4489820672830274,2.0102390251802595,0.4115183644750145
82,0.00022183772995540633,1.8196194196535536,0.4502993084428724,1.9936242867051885,0.41669911179649693
83,0.00022049730843929909,1.8134068307305171,0.45168540873064483,1.991134762763977,0.4152291055475728
84,0.0002191808948325169,1.809077310906954,0.4525930831624457,1.9972638521301613,0.4146108272370328
85,0.00021788778092254838,1.814920354973186,0.4509432903252357,1.9910685908928345,0.41455277398730933
86,0.000216617287404268,1.8074507070474388,0.45243466072831273,1.982709606042069,0.4164985897166006
87,0.00021536876238037025,1.8042274858833345,0.4536189512034093,1.9911391386825048,0.41511174601115536
88,0.000214141579955798,1.8036815484693227,0.45422627259630804,1.9912271767519834,0.41700428523374405
89,0.0002129351389192788,1.7986226190220227,0.45468766291525736,1.973836855941944,0.4178595790702305
90,0.00021174886150566189,1.799160049966544,0.4554474141356374,1.9762597311748547,0.4203720708911339
91,0.0002105821922332674,1.8019951663234017,0.4540625102510137,1.9949250542715695,0.414620511317521
92,0.0002094345968109334,1.7977637579618406,0.4553411167022611,1.9719371125939187,0.41699322488870516
93,0.00020830556110987682,1.8021933436393738,0.45405025139820476,1.982258811425627,0.4162109440632081
94,0.00020719459019587292,1.7896755840167526,0.456336627321795,1.983937199196119,0.41874824715464304
95,0.00020610120741761692,1.782679097218947,0.45821972585414067,1.9760886778992213,0.41894407988934035
96,0.00020502495354745234,1.7895778370790245,0.4569392450584853,1.9873170732112413,0.41406365124027383
97,0.00020396538597094833,1.785938741993313,0.4570817086568549,1.9804082827621632,0.418218073550235
98,0.0002029220779220779,1.7840056840545875,0.4577926011863819,1.9787262356683109,0.4169496585813801
99,0.00020189461776099472,1.7831141980718974,0.45861952037604387,1.9754920528176125,0.4191437340184544
100,0.0002008826082916328,1.7752026432801868,0.45999002401247496,1.9773975155326757,0.4185733949200491
101,0.0001998856661165602,1.7790148630122509,0.45942747180373217,1.9918481633904275,0.4152784561843015
102,0.00019890342102670593,1.7777332284233787,0.46000556924865266,1.9773144735379165,0.41953445385011395
103,0.000197935515423755,1.779311592667556,0.4591385060228592,1.965515186277668,0.42148117235537325
104,0.00019698160377316373,1.7724296667359092,0.4610547095783486,1.995409089527773,0.41435004352183824
105,0.00019604135208589607,1.774484310760971,0.46091139525913993,1.9878550727715654,0.41597133439578365
106,0.00019511443742711507,1.7656504984729546,0.4628267272814246,1.9680829530351618,0.42090987790836376
107,0.0001942005474501884,1.7506665685945306,0.46501958536461363,1.9559032541982244,0.42253650607687704
108,0.00019329937995448055,1.767870976658892,0.462500351396474,1.989895389321145,0.41723400019527823
109,0.00019241064246551033,1.767596440866959,0.46227806104608804,1.9783856654435061,0.4176962432566653
110,0.0001915340518361483,1.7574205950271984,0.4641627602217611,1.9643711360652796,0.4216736662253905
111,0.00019066933386762053,1.757433552141032,0.463923307920783,1.9805835659584303,0.416662731867158
112,0.00018981622294916503,1.7643434484142901,0.4627557510186818,1.9686222665765312,0.42192627271909394
113,0.00018897446171526683,1.7576406502034054,0.4645267854298442,1.9762100851937625,0.4201016643743836
114,0.00018814380071946642,1.753725910728628,0.4646000187259075,1.986814222978742,0.4162190245108658
115,0.00018732399812380313,1.7579906417811213,0.4640224344474225,1.9504516030965227,0.4253468711054727
116,0.00018651481940301496,1.753173555224395,0.46516598594829073,1.9752579378278068,0.41990731204493664
117,0.00018571603706267427,1.7480775189301199,0.46689591815402687,1.9549604239088765,0.4249433295780353
118,0.00018492743037048842,1.7515174226819976,0.46554732057920173,1.9655401010191842,0.4223037234852823
119,0.0001841487851000467,1.7468180240185793,0.4656674759077632,1.969092638305064,0.42060815718736544
120,0.000183379893286336,1.7383946318271732,0.4683587449518117,1.9632573301872511,0.42193921764245196
121,0.00018262055299239345,1.7421973670317121,0.46706686741557,1.9651627634348494,0.42092499572239567
122,0.00018187056808649993,1.7428385731109903,0.4675938506756932,1.9680012049299946,0.42098877168773263
123,0.00018112974802935746,1.7512252261815977,0.46545011100690226,1.975380581416441,0.41880224226565843
124,0.00018039790767072512,1.7457621664055123,0.4674715303685054,1.9733468816521462,0.41898740041122007
125,0.00017967486705502153,1.7359464183326596,0.4685744708480914,1.964496293764436,0.42079058122099117
126,0.00017896045123542956,1.7355334960724698,0.46912467836841076,1.9600345981255005,0.42200707753052874
127,0.00017825449009606774,1.7442106567631084,0.4671978347680785,1.961322449566273,0.42303131671434036
128,0.0001775568181818182,1.7455306925064276,0.4668759901292068,1.9638665941324127,0.42302899414233947
129,0.00017686727453542338,1.737745535767768,0.46856363394782563,1.9738104705060466,0.42089994804243025
130,0.00017618570254148927,1.7326914515377076,0.46960060557058037,1.9739715959248918,0.4176972247241588
131,0.00017551194977704983,1.7363435879719158,0.46961773174607063,1.9617492067679931,0.42187338196829466
132,0.00017484586786837035,1.7330898824802115,0.4701295145902752,1.9574045679542456,0.4231895255238822
133,0.00017418731235368344,1.7301436147906564,0.47044165099947904,1.9560789137743833,0.4240609541367949
134,0.0001735361425515699,1.727962086023378,0.4713927858994027,1.9756431405463915,0.4198954195788737
135,0.00017289222143471153,1.7249999844338284,0.4717650419670688,1.9686260477880413,0.42170288556077506
136,0.00017225541550875922,1.712214142576722,0.4740671421254962,1.9616927029041762,0.4231538384148244
137,0.00017162559469607297,1.7185354503718289,0.4728590899016246,1.9581575433859664,0.42417652620358415
138,0.00017100263222410397,1.7183357420539067,0.4730580136303074,1.9656785873884566,0.42169188682952624
139,0.00017038640451820086,1.7177182315302288,0.4733978564088995,1.9768546859869796,0.42012658916162643
140,0.00016977679109863545,1.7169969953781317,0.4729036395091656,1.9792894647362527,0.4186519648921624
141,0.0001691736744816516,1.7197018487394349,0.4725930405672917,1.9569550551725237,0.42214638229166523
142,0.00016857694008435417,1.7174561548331553,0.4732667500199365,1.9465105426445435,0.4250314607379142
143,0.00016798647613326206,1.7128331656298361,0.4738667741541035,1.942343283235357,0.42560687460256424
144,0.00016740217357636068,1.7128639408379547,0.47461465973991995,1.971646969238024,0.4204402026835452
145,0.0001668239259984953,1.7095917209613423,0.4750167351246865,1.9704273363177696,0.4220049304238866
146,0.00016625162953995819,1.7130011056572938,0.47498284458867773,1.9522703323471413,0.4241282799270716
147,0.0001656851828181262,1.708045132396635,0.4756448303372407,1.9752908663803272,0.4196161262774735
148,0.00016512448685201603,1.7172356075491786,0.47332921371725967,1.9773188106129678,0.4183051971237311
149,0.00016456944498962847,1.7079735486960608,0.47513645099214286,1.9663605355144886,0.4211924226766222
150,0.00016401996283796184,1.7103681005229634,0.474529215989034,1.9490737526604298,0.42399786161572744
151,0.00016347594819557837,1.7104708488322486,0.4745379377864609,1.957246014241422,0.4230391604177068
152,0.00016293731098761488,1.7004766604624504,0.4767706099866836,1.946521417478497,0.4270501233888476
153,0.00016240396320313334,1.7067714754707557,0.4756769369210094,1.9625536283750213,0.4220566032977586
154,0.00016187581883471297,1.7104700003281113,0.4748450683907044,1.9560453181856134,0.42535199810949603
155,0.00016135279382018889,1.7108103765929041,0.47465427232182716,1.9594267874621274,0.423109763793731
156,0.00016083480598644824,1.6989132890031358,0.4779571044789858,1.9568787813186646,0.4242052985041329
157,0.00016032177499519893,1.69974740625413,0.4773465742872766,1.9574169563443473,0.4238192234816176
158,0.00015981362229062837,1.6966879000841093,0.4781263547618527,1.9605003622140778,0.4226671959576982
159,0.0001593102710488762,1.7030260954514023,0.47677552108922283,1.9506993427705228,0.4257362759515141
160,0.0001588116461292464,1.7041695455381694,0.4766468585522707,1.9657462621003055,0.4234756197822228
161,0.00015831767402708886,1.7034177430405104,0.4761661527570614,1.9682875027817286,0.42307571547754697
162,0.00015782828282828281,1.6945438067282528,0.4772549258037047,1.9538512913028845,0.4235289053300793
163,0.00015734340216525886,1.692239930314466,0.47849935656490405,1.9495284209090673,0.4232282015714752
164,0.0001568629631744979,1.6954777531387393,0.47819787694895566,1.9500936028662692,0.4256239556864406
165,0.00015638689845544896,1.7037786959616605,0.4762106599393955,1.9578793557842127,0.4231954849837871
166,0.00015591514203081011,1.6867098047221003,0.47958666628057306,1.9569005015191068,0.4236089915372013
167,0.0001554476293081201,1.6960934607450626,0.47890329921294833,1.9539180632387654,0.4231127785162979
168,0.0001549842970426082,1.7041367051029994,0.4766128836584485,1.9577023045400554,0.42243447497989356
169,0.000154525083301256,1.6902867011294878,0.4788776110272762,1.9568638721208893,0.4238169364045175
170,0.00015406992742802284,1.688925162327191,0.47997088847327823,1.942937573690093,0.42705021078666944
171,0.0001536187700101918,1.6858962362955425,0.48007487838179613,1.9656233586622087,0.42288658692595665
172,0.0001531715528457932,1.686474229924935,0.48026483715319435,1.9523344977518147,0.4244163110015098
173,0.00015272821891206543,1.689526652009034,0.4792317161875323,1.9780159693085746,0.4179079391983118
174,0.00015228871233491403,1.6815715991268474,0.4820693364936458,1.9509344368838193,0.42417333601565843
175,0.00015185297835933203,1.6804793361297323,0.4816647812354663,1.9631835704439142,0.42228985870822094
176,0.00015142096332074602,1.6806587781295304,0.4811904578169515,1.9624689562936848,0.4232989275053646
177,0.00015099261461725392,1.6867064304095654,0.480176141993566,1.9675981047448148,0.42221504885159183
178,0.0001505678806827216,1.6803386972462835,0.48190997990448614,1.9583889955884954,0.4239372406782729
179,0.00015014671096070736,1.6712896865754088,0.4836746162373172,1.9456442982962963,0.4279875105686402
180,0.0001497290558791846,1.679423170395134,0.4814795434228645,1.9562532821398102,0.42420863770367057
181,0.00014931486682603315,1.6782112417142254,0.4821431218099988,1.969774615898561,0.42307115840108206
182,0.00014890409612527248,1.6712665131762008,0.48394687713916634,1.9723223568348403,0.422391118963113
183,0.00014849669701401044,1.6726101452161457,0.4838156694592523,1.9448571539996715,0.4280554936842972
184,0.0001480926236200815,1.682928443940218,0.4813248984330942,1.9687975350390658,0.42271573121628064
185,0.00014769183094035123,1.6771335289005405,0.4826208180016723,1.941310733891605,0.42787077319755984
186,0.00014729427481966268,1.6763552284437764,0.48307812694183067,1.9550885913077365,0.4267879463313671
187,0.00014689991193040313,1.6702885201647262,0.4834986996552176,1.9486986438879805,0.42669453011469893
188,0.00014650869975266952,1.6703874005759058,0.48422264954275335,1.9578259419859125,0.42629098892211914
189,0.00014612059655501127,1.674483562796569,0.4827460504390977,1.9597648462552704,0.4220074984464752
190,0.00014573556137573211,1.675332658300715,0.4832119559946139,1.972764155837927,0.4213563542017776
191,0.00014535355400473036,1.6695872313720135,0.48439797814473634,1.9422401149621171,0.4261782829011424
192,0.00014497453496586043,1.6678672499400524,0.4845298152447732,1.9479007359301106,0.42765409926350195
193,0.0001445984654997976,1.6679529104351012,0.48445336028071473,1.968281499455484,0.42268606484606025
194,0.00014422530754738905,1.6754562970527933,0.48328940040809065,1.9704306714990165,0.4236594726530354
195,0.00014385502373347536,1.6622438301478535,0.486319674563802,1.9427200395069766,0.42905355437418047
196,0.0001434875773511663,1.6687859885456149,0.4848627805217238,1.9675666174192108,0.42567520764436617
197,0.00014312293234655635,1.6677067003959467,0.4847123095196141,1.9469535069519215,0.42656668016080107
198,0.00014276105330386532,1.6706982626895275,0.48401499718181357,1.9645853431037303,0.42321778951066263
199,0.0001424019054309902,1.6606981764154987,0.4866062505555547,1.9517823765786846,0.4260534034686142
200,0.00014204545454545454,1.6609356398424826,0.48615117949887743,1.94535938809427,0.427980262576864
